0	960.0	800.0	0	1	0.0794702	0.29681087	0	2	0.1589404	0.018945374	10	-0.026490066	0.18313862
0	960.0	800.0	0	1	-0.37969095	0.4357436	0	1	-0.5386313	0.0	11	-0.26490065	0.13261762
0	960.0	800.0	0	1	-0.22958058	0.41679823	0	12	-0.34437087	0.20208399	11	0.03532009	0.59993684
0	960.0	800.0	0	1	0.026490066	-0.41048312	0	14	-0.30905077	-0.42311335	13	0.22075056	-0.018945374
0	960.0	800.0	0	1	-0.24724062	0.15787812	0	13	-0.33554083	0.025260499	14	0.008830022	0.22734448
2	960.0	800.0	0	3	-0.34437087	0.42212984	0	16	-0.23841059	0.0959386	15	-0.2737307	0.3837544
0	960.0	800.0	0	1	-0.105960265	0.46731922	0	6	0.2825607	0.11998737	5	-0.09713025	0.24628986
0	960.0	800.0	0	1	-0.17660044	0.37259236	0	8	0.0	0.1768235	7	-0.48565122	0.15156299
0	960.0	800.0	0	1	0.9977925	0.012630249	0	2	-0.026490066	-0.30944112	1	1.0331125	-0.26523525
0	960.0	800.0	0	1	0.9977925	-0.0063151247	0	16	-0.061810154	-0.30312598	10	1.1125828	0.2841806
0	960.0	800.0	0	1	0.026490066	0.8714872	90	1	0.22075056	-0.15787812	17	0.0	0.0
0	960.0	800.0	90	1	-0.012630249	1.192053	0	12	-0.22102937	1.624724	11	0.14524786	1.6512141
0	960.0	800.0	0	1	0.026490066	0.5115251	0	8	0.11479029	-0.27155036	0	0.105960265	-0.0063151247
0	960.0	800.0	0	1	-0.08830022	0.24628986	0	0	-0.09713025	0.3852226	0	0.09713025	0.037890747
3	960.0	800.0	0	0	-0.061782878	0.3837544	0	0	-0.17652251	0.32619125	8	0.097087376	0.36456668
0	960.0	800.0	0	1	0.22075056	0.44837385	0	8	0.29139072	0.20839912	9	0.18543047	0.47994947
0	960.0	800.0	0	1	0.0794702	0.29681087	0	2	0.1589404	0.018945374	10	-0.026490066	0.18313862
0	960.0	800.0	0	1	-0.37969095	0.4357436	0	1	-0.5386313	0.0	11	-0.26490065	0.13261762
0	960.0	800.0	0	1	-0.22958058	0.41679823	0	12	-0.34437087	0.20208399	11	0.03532009	0.59993684
0	960.0	800.0	0	1	0.026490066	-0.41048312	0	14	-0.30905077	-0.42311335	13	0.22075056	-0.018945374
0	960.0	800.0	0	1	-0.24724062	0.15787812	0	13	-0.33554083	0.025260499	14	0.008830022	0.22734448
2	960.0	800.0	0	3	-0.34437087	0.42212984	0	16	-0.23841059	0.0959386	15	-0.2737307	0.3837544
0	960.0	800.0	0	1	-0.105960265	0.46731922	0	6	0.2825607	0.11998737	5	-0.09713025	0.24628986
0	960.0	800.0	0	1	-0.17660044	0.37259236	0	8	0.0	0.1768235	7	-0.48565122	0.15156299
0	960.0	800.0	0	1	0.9977925	0.012630249	0	2	-0.026490066	-0.30944112	1	1.0331125	-0.26523525
0	960.0	800.0	0	1	0.9977925	-0.0063151247	0	16	-0.061810154	-0.30312598	10	1.1125828	0.2841806
0	960.0	800.0	0	1	0.026490066	0.8714872	90	1	0.22075056	-0.15787812	17	0.0	0.0
0	960.0	800.0	90	1	-0.012630249	1.192053	0	12	-0.22102937	1.624724	11	0.14524786	1.6512141
1	960.0	800.0	0	0	0.9977925	-0.55644387	0	2	0.95364237	-0.8826351	16	1.2803532	-0.889031
1	960.0	800.0	0	3	-0.68874174	-0.9977614	0	10	0.2825607	0.2686281	12	-0.017660044	0.2686281
2	960.0	800.0	0	1	0.9977925	-0.40933803	0	14	0.42384106	-0.10233451	13	0.68874174	-0.10233451
3	960.0	800.0	90	2	-0.86344737	0.19417475	0	8	-0.70354974	-0.3177405	7	-0.5052766	-0.105913505
1	960.0	800.0	0	2	-0.9977925	-0.52446437	0	12	-0.34437087	-0.33258715	17	0.0	0.0
2	960.0	800.0	0	0	0.9977925	-0.4732971	0	8	0.46799117	-0.26223218	13	0.86534214	-0.2878158
3	960.0	800.0	0	0	-0.008826125	0.9721778	0	6	-0.15887025	0.58842343	5	0.15004413	0.5948193
1	960.0	800.0	90	2	0.5372562	0.15011038	90	4	0.9977614	0.017660044	3	0.7803006	0.026490066
0	960.0	800.0	90	1	-0.8651721	0.1942605	0	3	-0.9220082	-0.23841059	4	-1.1493527	-0.30022076
1	960.0	800.0	90	2	0.0	-0.9977925	90	4	0.3837544	-0.5033113	12	-0.3773585	-0.49448124
3	960.0	800.0	0	2	-0.9973522	0.0	0	4	-0.7237423	-0.25583628	3	-1.0767872	-0.2686281
0	960.0	800.0	90	2	0.11998737	-1.192053	0	8	0.16419324	-0.49448124	17	0.0	0.0
3	960.0	800.0	0	1	0.0	-0.9977614	0	3	0.15887025	-1.3175567	17	0.0	0.0
1	960.0	800.0	180	3	-0.5562914	-0.86344737	90	8	-0.69757175	-1.1384714	7	-0.35320088	-1.1384714
2	960.0	800.0	0	1	0.03532009	-0.83146787	-90	14	0.2825607	-0.33898306	17	0.0	0.0
3	960.0	800.0	0	1	-0.9973522	0.0	0	2	-0.6178288	-0.2878158	17	0.0	0.0
1	960.0	800.0	90	2	0.52446437	0.052980132	90	4	1.0297409	-0.11479029	3	0.82507193	-0.0794702
0	960.0	800.0	0	3	-0.37086093	0.5178402	0	12	-0.22075056	0.24628986	17	0.0	0.0
3	960.0	800.0	0	2	-0.9973522	0.4988807	0	6	0.34421888	0.17268948	14	0.34421888	-0.1854813
1	960.0	800.0	0	2	0.5739514	0.0063959067	0	10	0.008830022	-0.30060762	12	0.62693155	-0.25583628
0	960.0	800.0	0	1	0.9977925	-0.39153773	0	2	0.6357616	-0.29681087	10	0.9977925	-0.075781494
1	960.0	800.0	-90	3	0.0063959067	0.22958058	90	16	0.0	0.30905077	17	0.0	0.0
0	960.0	800.0	180	1	-0.1942605	-0.858857	90	14	-0.17660044	-0.10735712	6	0.14128035	-0.09472687
3	960.0	800.0	0	1	-0.7943513	-0.54365206	0	4	-0.37069726	-0.3709626	6	0.19417475	-0.36456668
1	960.0	800.0	0	3	-0.62693155	-0.9977614	0	2	-0.09713025	-0.2878158	11	-0.30905077	-1.2855772
1	960.0	800.0	90	2	0.0	0.9889625	90	6	-0.30060762	-0.2030905	16	0.2878158	-0.22958058
1	960.0	800.0	0	2	0.9977925	0.0	0	14	0.03532009	-0.51167256	6	0.95364237	-0.5052766
0	960.0	800.0	0	3	0.0	0.025260499	0	11	0.1589404	-0.20839912	4	-0.105960265	-0.20839912
1	960.0	800.0	0	0	0.0	0.53086025	0	12	0.41501105	-0.121522225	4	0.13245033	-0.121522225
0	960.0	800.0	0	1	0.9977925	0.99147457	0	16	0.73289186	0.6946637	15	1.2538631	0.6946637
0	960.0	800.0	0	1	-0.5474614	0.15787812	90	4	0.1942605	-0.11367224	17	0.0	0.0
2	960.0	800.0	180	0	0.17660044	0.72273743	-90	6	0.25607064	0.275024	8	-0.052980132	0.26223218
1	960.0	800.0	180	2	-0.41501105	0.0	180	8	-0.2030905	-0.21106492	17	0.0	0.0
1	960.0	800.0	-90	3	0.54365206	-0.97130245	90	12	0.72913337	-0.7593819	4	0.35817078	-0.7505519
2	960.0	800.0	-90	3	0.0	0.9889625	-90	4	-0.23664854	-0.2825607	12	0.21106492	-0.26490065
2	960.0	800.0	0	0	-1.200883	0.14070995	-90	2	-0.21192053	-0.32619125	10	0.2030905	-0.33258715
1	960.0	800.0	180	2	-0.9889625	0.0	180	10	-1.2980132	-0.35177487	2	0.30905077	-0.35817078
3	960.0	800.0	-90	1	0.0	-0.98852605	90	16	-0.0063959067	-1.332745	17	0.0	0.0
3	960.0	800.0	0	0	0.20300089	-0.40933803	90	2	0.35304502	-0.42212984	17	0.0	0.0
1	960.0	800.0	0	2	-0.9889625	0.0	0	12	-1.0772626	-0.2814199	16	0.09713025	-0.2686281
0	960.0	800.0	0	1	1.192053	-0.11998737	90	4	-0.14128035	-0.3347016	12	0.3178808	-0.37259236
0	960.0	800.0	90	2	-0.8462267	0.18543047	180	2	-0.96621406	-0.23841059	10	-0.15787812	-0.26490065
0	960.0	800.0	-90	1	0.34101674	-0.18543047	180	2	0.018945374	-0.8300221	10	0.23997474	-0.8388521
3	960.0	800.0	90	1	-0.33898306	0.9973522	90	16	0.20466901	-0.19417475	15	-0.17908539	-0.17652251
1	960.0	800.0	90	2	-0.54365206	0.4415011	-90	2	0.33898306	-0.09713025	17	0.0	0.0
1	960.0	800.0	90	3	0.71634156	-0.47682118	-90	4	0.5692357	-0.30022076	17	0.0	0.0
1	960.0	800.0	-90	2	0.0	-0.9889625	-90	10	0.26223218	-1.2273731	2	-0.2814199	-1.209713
1	960.0	800.0	0	2	0.9889625	0.0	0	15	1.3333334	0.40933803	16	-0.34437087	0.41573393
3	960.0	800.0	90	0	0.13431405	1.200353	180	14	0.0063959067	1.0414828	17	0.0	0.0
0	960.0	800.0	0	1	0.0	0.99147457	0	4	-0.061810154	-0.22102937	2	-0.3178808	-0.23365961
1	960.0	800.0	0	2	-0.9977925	0.089542694	0	4	-0.6799117	0.4732971	14	-0.37969095	0.36456668
3	960.0	800.0	0	0	-0.75022066	-1.0041573	0	8	-0.564872	-0.90821874	7	-0.84730804	-0.90821874
